,,,,,,,,,,,,,,,,,,,,,,
Job Cost Analysis JTD,,,,,,,,,,,,,,,,"Wednesday, July 6, 2022",,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    02/12/2020 ",,,,,,,,2.50,,237.50,,,,,,,,,,,,
setting up SLIDE models ,,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    09/12/2020 ",,,,,,,,2.00,,190.00,,,,,,,,,,,,
"setting up slide model for West MSE wall
Calls and looking through models & information",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    09/12/2020 ",,,,,,,,2.00,,190.00,,,,,,,,,,,,
slide analyses,,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    09/12/2020 ",,,,,,,,.50,,47.50,,,,,,,,,,,,
"SLIDE analyses
Allpile analyses ",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    09/12/2020 ",,,,,,,,2.00,,190.00,,,,,,,,,,,,
slide analysis ,,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    09/12/2020 ",,,,,,,,3.00,,285.00,,,,,,,,,,,,
"team meeting 
slide analyses
beginning writing report 
allpile analyses",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    16/12/2020 ",,,,,,,,4.00,,380.00,,,,,,,,,,,,
"analyses, report writing",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    16/12/2020 ",,,,,,,,1.00,,95.00,,,,,,,,,,,,
"analyses, report 
(estimate of time)",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    16/12/2020 ",,,,,,,,3.00,,285.00,,,,,,,,,,,,
"Reviewing design drawings, calcs and report writing for Highgate bridge",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    16/12/2020 ",,,,,,,,3.00,,285.00,,,,,,,,,,,,
"Slide and pile analyses, sketch markups and geotech memo ",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    23/12/2020 ",,,,,,,,2.00,,190.00,,,,,,,,,,,,
"report tidying up
(estimate)",,,,,,,,,,,,,,,,,,,,,,
"  F      IRB  Barbalich, Isabella    23/12/2020 ",,,,,,,,1.00,,95.00,,,,,,,,,,,,
"tidy up of last minute highgate stuff
(hours estimate)",,,,,,,,,,,,,,,,,,,,,,
Total for IRB,,,,,,,,29.50,,"2,802.50",,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    11/11/2020 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    18/11/2020 ",,,,,,,,3.00,,990.00,,,,,,,,,,,,
"Check of SI, lab scoping and queries

",,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    25/11/2020 ",,,,,,,,2.00,,660.00,,,,,,,,,,,,
foundation design,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    02/12/2020 ",,,,,,,,4.00,,"1,320.00",,,,,,,,,,,,
Foundations and analyses,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    02/12/2020 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    09/12/2020 ",,,,,,,,4.00,,"1,320.00",,,,,,,,,,,,
Analysis and foundation design,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    09/12/2020 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    16/12/2020 ",,,,,,,,6.00,,"1,980.00",,,,,,,,,,,,
"foundation design and geotechnical report

",,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    23/12/2020 ",,,,,,,,2.00,,660.00,,,,,,,,,,,,
foundation design,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    27/01/2021 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
correspondence re SI,,,,,,,,,,,,,,,,,,,,,,
Total for LYS,,,,,,,,24.00,,"7,920.00",,,,,,,,,,,,
"  F      SRM  Moniz, Safia    25/11/2020 ",,,,,,,,1.50,,330.00,,,,,,,,,,,,
Briefing meeting ,,,,,,,,,,,,,,,,,,,,,,
Total for Engineering ,,,,,,,,61.50,,"12,352.50",,,,,,,,,,,,
Total for Labour,,,,,,,,61.50,,"12,352.50",,,,,,,,,,,,
Total for 601,,,,,,,,61.50,,"12,352.50",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,,,,,,,,,,,"12,353",,"(12,353)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Total for 042,,,,,,,,69.00,,"14,090.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"30,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,2.13,
,,JTD,"30,000",,,,,,"30,000",,"30,000",,"14,090",,"15,910",,53.03,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Phase Number: 043 Embankment Geotechnical Dev. Design,,,,,,,,,,,,,,,,,,,,,,
Task Number: 100 Project Management,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"25,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,"25,000",,,,,,"25,000",,"25,000",,,,"25,000",,100.00,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"25,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,"25,000",,,,,,"25,000",,"25,000",,,,"25,000",,100.00,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Phase Number: 051 Bridge Structural Detailed Design,,,,,,,,,,,,,,,,,,,,,,
Task Number: 100 Project Management,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
ADMIN Administration,,,,,,,,,,,,,,,,,,,,,,
"  F      RCC  Carr, Rebecca    09/03/2022 ",,,,,,,,.50,,75.00,,,,,,,,,,,,
Project governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      RCC  Carr, Rebecca    13/04/2022 ",,,,,,,,.50,,75.00,,,,,,,,,,,,
Project governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  X      RCC  Carr, Rebecca    11/05/2022 ",,,,,,,,1.00,,150.00,,,,,,,,,,,,
Project governance meeting,,,,,,,,,,,,,,,,,,,,,,
Total for RCC,,,,,,,,2.00,,300.00,,,,,,,,,,,,
"  F      TAY  Yelavich, Tracey    30/06/2021 ",,,,,,,,1.00,,145.00,,,,,,,,,,,,
Project admin,,,,,,,,,,,,,,,,,,,,,,
"  F      TAY  Yelavich, Tracey    01/09/2021 ",,,,,,,,1.00,,145.00,,,,,,,,,,,,
Project governance meeting,,,,,,,,,,,,,,,,,,,,,,
Total for TAY,,,,,,,,2.00,,290.00,,,,,,,,,,,,
Total for Administration ,,,,,,,,4.00,,590.00,,,,,,,,,,,,
ENGIN Engineering,,,,,,,,,,,,,,,,,,,,,,
"  F      BDH  Hardy, Benjamin    09/03/2022 ",,,,,,,,1.00,,350.00,,,,,,,,,,,,
Governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    16/06/2021 ",,,,,,,,2.50,,687.50,,,,,,,,,,,,
Kickoff mtg Motts,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    01/09/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
Proj Gov,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    22/09/2021 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
East embankment issue,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    22/09/2021 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
Embankment east side,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    29/09/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
Est embankment issue,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    24/11/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
Project Governance,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    24/11/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
Risk workshop,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    26/01/2022 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
Proj Gov,,,,,,,,,,,,,,,,,,,,,,
" * T      BJD  Davidson, Blair    14/07/2021 ",,,,,,,,.50,,137.50,,,,,,,,,,,,
WSP SFA,,,,,,,,,,,,,,,,,,,,,,
" * T      BJD  Davidson, Blair    14/07/2021 ",,,,,,,,-.50,,(137.50),,,,,,,,,,,,
WSP SFA,,,,,,,,,,,,,,,,,,,,,,
" * T      BJD  Davidson, Blair    21/07/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
weathering steel,,,,,,,,,,,,,,,,,,,,,,
" * T      BJD  Davidson, Blair    21/07/2021 ",,,,,,,,-1.00,,(275.00),,,,,,,,,,,,
weathering steel,,,,,,,,,,,,,,,,,,,,,,
Total for BJD,,,,,,,,8.00,,"2,502.50",,,,,,,,,,,,
"  F      JCP  Peters, Jools    30/06/2021 ",,,,,,,,.50,,65.00,,,,,,,,,,,,
Responding to Willem querries,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    28/07/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
"Chat with Willem, jamie",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    28/07/2021 ",,,,,,,,1.50,,195.00,,,,,,,,,,,,
Meeting with Simeon,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    28/07/2021 ",,,,,,,,.50,,65.00,,,,,,,,,,,,
Re-Kick off meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/08/2021 ",,,,,,,,1.50,,195.00,,,,,,,,,,,,
"Discussion with Willem, Adam, matt",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/08/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
MGWS discussion,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/08/2021 ",,,,,,,,.50,,65.00,,,,,,,,,,,,
"review correspondance

",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/08/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Review Variation ,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    11/08/2021 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
Chat with Jamie and reassessing substructure,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    11/08/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Chat with Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    25/08/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Internal Team Meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    25/08/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Meeting with CMW,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    01/09/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
MSE wall options and discussion,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    08/09/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
Meeting with WK,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    08/09/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Team meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    15/09/2021 ",,,,,,,,.50,,87.50,,,,,,,,,,,,
Chat with Travis,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    15/09/2021 ",,,,,,,,4.00,,700.00,,,,,,,,,,,,
"MSE wall discussions, meeting  and fee proposal",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    22/09/2021 ",,,,,,,,5.00,,875.00,,,,,,,,,,,,
Coordination and meetings,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    22/09/2021 ",,,,,,,,5.00,,875.00,,,,,,,,,,,,
"Coordination, chats with Simeon, Travis, Progress meeting",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    22/09/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Meeting with Motts,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    22/09/2021 ",,,,,,,,4.00,,700.00,,,,,,,,,,,,
Project discussions. Variation build up,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    29/09/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Variation 07 Discussions,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    29/09/2021 ",,,,,,,,3.00,,525.00,,,,,,,,,,,,
"Variation 07 Discussions, Team Meeting",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    06/10/2021 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
"Chat with Jamie, email to wk",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    06/10/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    13/10/2021 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    13/10/2021 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
"meeting with motts on movements
coordination. chat with adam, travis",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    20/10/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    20/10/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    03/11/2021 ",,,,,,,,2.50,,437.50,,,,,,,,,,,,
"Chats with design team and coordination of drawings, corbel, backwall to deck, backwall holes",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    03/11/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
Coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    03/11/2021 ",,,,,,,,4.00,,700.00,,,,,,,,,,,,
"Coordination, documentations checks",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    03/11/2021 ",,,,,,,,6.50,,"1,137.50",,,,,,,,,,,,
"Weekly progress meeting. simeon call. Coordination, documentations checks",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    10/11/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
"Issue departure, chat with simeon",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    10/11/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
Weekly meeting and coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    17/11/2021 ",,,,,,,,.50,,87.50,,,,,,,,,,,,
Chat wiht Alastair,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    17/11/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
Meeting with Motts and design team meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    24/11/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    01/12/2021 ",,,,,,,,3.00,,525.00,,,,,,,,,,,,
Review MMD package,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    01/12/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
Weekly meeting and coordination of package,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    08/12/2021 ",,,,,,,,.50,,87.50,,,,,,,,,,,,
Chat with Travis,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    08/12/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
"Chat with Willem, Matt, alastair",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    15/12/2021 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
"Issue comments to Motts
Document to do items",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    22/12/2021 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
Interface review meeting and follow up discussions. review on Weathering steel comments,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    22/12/2021 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
SiD register. ,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    26/01/2022 ",,,,,,,,.50,,87.50,,,,,,,,,,,,
discussions on peer review. Chase simeon,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    02/02/2022 ",,,,,,,,2.50,,437.50,,,,,,,,,,,,
Chats with Carl,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    02/02/2022 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Review Peer Review Comments,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    02/02/2022 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
"Review Peer Review, Plan Backwall change",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    09/02/2022 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
Chat with Carl,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/02/2022 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
Chat through comments with Matt,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    23/02/2022 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
Discussion with Matt and Rob,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    02/03/2022 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
Meeting with MMD,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    09/03/2022 ",,,,,,,,18.50,,"3,237.50",,,,,,,,,,,,
"Coordinating finalising documentation, review comments",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/03/2022 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
"Chat with Jamie, Alasdair",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/03/2022 ",,,,,,,,3.50,,612.50,,,,,,,,,,,,
"Chat with Travis, meeting with motts. Chat with Alasdair",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    23/03/2022 ",,,,,,,,5.50,,962.50,,,,,,,,,,,,
"coordinate, Back check dwg updates",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    23/03/2022 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
"Dwg updates, management",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    30/03/2022 ",,,,,,,,2.00,,350.00,,,,,,,,,,,,
Compiling final documents,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    30/03/2022 ",,,,,,,,5.00,,875.00,,,,,,,,,,,,
"Discussion on piling and settlements with rob, ben, travis, lars, jamie",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    30/03/2022 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
"Meeting on settlements, piling methodogy",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    30/03/2022 ",,,,,,,,1.00,,175.00,,,,,,,,,,,,
"Review SiD statement, discussion with Travis, Simeon",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    06/04/2022 ",,,,,,,,.50,,87.50,,,,,,,,,,,,
"Chat with Ben, email olivia",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    06/04/2022 ",,,,,,,,.50,,87.50,,,,,,,,,,,,
coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    06/04/2022 ",,,,,,,,6.50,,"1,137.50",,,,,,,,,,,,
Finalise documentation for 100% issue,,,,,,,,,,,,,,,,,,,,,,
" * T      JCP  Peters, Jools    06/04/2022 ",,,,,,,,.50,,87.50,,,,,,,,,,,,
Lightpole discussion,,,,,,,,,,,,,,,,,,,,,,
" * T      JCP  Peters, Jools    06/04/2022 ",,,,,,,,-.50,,(87.50),,,,,,,,,,,,
Lightpole discussion,,,,,,,,,,,,,,,,,,,,,,
Total for JCP,,,,,,,,142.50,,"24,330.00",,,,,,,,,,,,
" * F      MGI  Ireland, Matthew    02/06/2021 ",,,,,,,,7.00,,"1,435.00",,,,,,,,,,,,
Highgate team meeting + travel,,,,,,,,,,,,,,,,,,,,,,
" * F      MGI  Ireland, Matthew    02/06/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Variation. Discussion with Travis,,,,,,,,,,,,,,,,,,,,,,
Total for MGI,,,,,,,,8.50,,"1,742.50",,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    01/09/2021 ",,,,,,,,1.00,,260.00,,,,,,,,,,,,
Governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    27/10/2021 ",,,,,,,,1.00,,260.00,,,,,,,,,,,,
Project goverance,,,,,,,,,,,,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    24/11/2021 ",,,,,,,,1.00,,260.00,,,,,,,,,,,,
Governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    26/01/2022 ",,,,,,,,1.00,,260.00,,,,,,,,,,,,
Governance,,,,,,,,,,,,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    13/04/2022 ",,,,,,,,.75,,195.00,,,,,,,,,,,,
Governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  X      NSH  Hawkins, Nicholas    11/05/2022 ",,,,,,,,.75,,195.00,,,,,,,,,,,,
Governance meeting,,,,,,,,,,,,,,,,,,,,,,
Total for NSH,,,,,,,,5.50,,"1,430.00",,,,,,,,,,,,
" * F      TZB  Harris, Travis    02/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Engineering plan and variation review,,,,,,,,,,,,,,,,,,,,,,
" * F      TZB  Harris, Travis    02/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Team Handover,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    09/06/2021 ",,,,,,,,2.00,,450.00,,,,,,,,,,,,
Project Re-start,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    16/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Kick-off with Motts,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    16/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
May Invoice,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    16/06/2021 ",,,,,,,,2.00,,450.00,,,,,,,,,,,,
Project Initiation,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    16/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Project Planning,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    23/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Project Planning and Initiation,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    23/06/2021 ",,,,,,,,2.00,,450.00,,,,,,,,,,,,
VP input,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    30/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Billing and Invoicing,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    30/06/2021 ",,,,,,,,2.00,,450.00,,,,,,,,,,,,
Kick-off meeting with Motts,,,,,,,,,,,,,,,,,,,,,,
